campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
203,Video - Instagram - Jul2023,Video,Instagram,63,2023-07-08,2023-08-21,53158,48703.62,3535362,269540,2023-06-24T00:00:00
204,Display - TikTok - Jan2022,Display,TikTok,64,2022-01-08,2022-03-04,19593,20762.65,9262467,717862,2022-01-03T00:00:00
205,Display - TikTok - Jan2022,Display,TikTok,59,2022-01-08,2022-03-04,19593,20762.65,9262467,717862,2022-01-02T00:00:00
206,Video - Google - Jul2024,Video,Google,24,2024-07-10,2024-07-26,92105,87309.74,26875403,2042183,2024-06-27T00:00:00
207,Video - Google - Jul2024,Video,Google,11,2024-07-10,2024-07-26,92105,87309.74,26875403,2042183,2024-07-01T00:00:00
208,Video - Google - Jul2024,Video,Google,28,2024-07-10,2024-07-26,92105,87309.74,26875403,2042183,2024-07-02T00:00:00
209,Influencer - LinkedIn - Mar2023,Influencer,LinkedIn,17,2023-03-30,2023-06-04,18189,,2865212,57610,2023-03-16T00:00:00
210,Influencer - LinkedIn - Mar2023,Influencer,LinkedIn,60,2023-03-30,2023-06-04,18189,,2865212,57610,2023-03-16T00:00:00
211,Influencer - LinkedIn - Mar2023,Influencer,LinkedIn,12,2023-03-30,2023-06-04,18189,,2865212,57610,2023-03-18T00:00:00
212,Influencer - LinkedIn - Mar2023,Influencer,LinkedIn,52,2023-03-30,2023-06-04,18189,,2865212,57610,2023-03-17T00:00:00
213,Email - LinkedIn - Apr2020,Email,LinkedIn,15,2020-04-03,2020-05-05,9343,10492.24,2140890,50507,2020-03-23T00:00:00
214,Email - LinkedIn - Apr2020,Email,LinkedIn,22,2020-04-03,2020-05-05,9343,10492.24,2140890,50507,2020-03-29T00:00:00
215,Email - LinkedIn - Apr2020,Email,LinkedIn,5,2020-04-03,2020-05-05,9343,10492.24,2140890,50507,2020-03-26T00:00:00
216,Email - LinkedIn - Apr2020,Email,LinkedIn,62,2020-04-03,2020-05-05,9343,10492.24,2140890,50507,2020-03-20T00:00:00
217,Video - TikTok - Sep2020,Video,TikTok,5,2020-09-27,2020-10-07,17116,17765.46,8473598,334479,2020-09-19T00:00:00
218,Video - TikTok - Sep2020,Video,TikTok,20,2020-09-27,2020-10-07,17116,17765.46,8473598,334479,2020-09-13T00:00:00
219,Video - TikTok - Sep2020,Video,TikTok,2,2020-09-27,2020-10-07,17116,17765.46,8473598,334479,2020-09-25T00:00:00
220,Video - TikTok - Sep2020,Video,TikTok,7,2020-09-27,2020-10-07,17116,17765.46,8473598,334479,2020-09-22T00:00:00
221,Video - TikTok - Sep2020,Video,TikTok,56,2020-09-27,2020-10-07,17116,17765.46,8473598,334479,2020-09-21T00:00:00
222,Influencer - YouTube - Jan2022,Influencer,YouTube,56,2022-01-21,2022-03-07,22825,16455.98,5697794,398309,2022-01-14T00:00:00
223,Influencer - YouTube - Jan2022,Influencer,YouTube,6,2022-01-21,2022-03-07,22825,16455.98,5697794,398309,2022-01-08T00:00:00
224,Influencer - YouTube - Jan2022,Influencer,YouTube,12,2022-01-21,2022-03-07,22825,16455.98,5697794,398309,2022-01-07T00:00:00
225,Influencer - YouTube - Jan2022,Influencer,YouTube,35,2022-01-21,2022-03-07,22825,16455.98,5697794,398309,2022-01-10T00:00:00
226,Influencer - YouTube - Jan2022,Influencer,YouTube,57,2022-01-21,2022-03-07,22825,16455.98,5697794,398309,2022-01-15T00:00:00
227,Social Media - YouTube - Mar2021,Social Media,YouTube,9,2021-03-31,2021-04-07,24817,,6760707,540289,2021-03-17T00:00:00
228,Social Media - YouTube - Mar2021,Social Media,YouTube,56,2021-03-31,2021-04-07,24817,,6760707,540289,2021-03-17T00:00:00
229,Social Media - YouTube - Mar2021,Social Media,YouTube,37,2021-03-31,2021-04-07,24817,,6760707,540289,2021-03-18T00:00:00
230,Social Media - YouTube - Mar2021,Social Media,YouTube,36,2021-03-31,2021-04-07,24817,,6760707,540289,2021-03-27T00:00:00
231,Search - Google - May2024,Search,Google,32,2024-05-19,2024-08-11,79256,,26922199,1478897,2024-05-07T00:00:00
232,Search - Google - May2024,Search,Google,50,2024-05-19,2024-08-11,79256,,26922199,1478897,2024-05-18T00:00:00
233,Email - Google - Jul2020,Email,Google,53,2020-07-15,2020-09-07,1132,1232.67,423418,7827,2020-07-12T00:00:00
234,Email - Google - Jul2020,Email,Google,40,2020-07-15,2020-09-07,1132,1232.67,423418,7827,2020-07-06T00:00:00
235,Influencer - YouTube - May2022,Influencer,YouTube,39,2022-05-17,2022-07-26,41356,36588.37,12340486,859192,2022-05-11T00:00:00
236,Influencer - YouTube - May2022,Influencer,YouTube,19,2022-05-17,2022-07-26,41356,36588.37,12340486,859192,2022-05-12T00:00:00
237,Influencer - Twitter - Dec2021,Influencer,Twitter,50,2021-12-25,2022-01-23,55940,50491.03,21353305,1556297,2021-12-24T00:00:00
238,Influencer - Twitter - Dec2021,Influencer,Twitter,34,2021-12-25,2022-01-23,55940,50491.03,21353305,1556297,2021-12-24T00:00:00
239,Influencer - Twitter - Dec2021,Influencer,Twitter,38,2021-12-25,2022-01-23,55940,50491.03,21353305,1556297,2021-12-13T00:00:00
240,Influencer - Twitter - Sep2024,Influencer,Twitter,41,2024-09-24,2024-10-09,10776,9533.13,601034,7858,2024-09-11T00:00:00
241,Display - LinkedIn - Jun2023,Display,LinkedIn,27,2023-06-25,2023-09-08,2797,2032.18,573490,18388,2023-06-16T00:00:00
242,Display - LinkedIn - Jun2023,Display,LinkedIn,22,2023-06-25,2023-09-08,2797,2032.18,573490,18388,2023-06-15T00:00:00
243,Display - Twitter - Feb2022,Display,Twitter,42,2022-02-12,2022-03-09,20591,22850.69,9440527,351519,2022-02-05T00:00:00
244,Display - Twitter - Feb2022,Display,Twitter,38,2022-02-12,2022-03-09,20591,22850.69,9440527,351519,2022-02-07T00:00:00
245,Display - Twitter - Feb2022,Display,Twitter,15,2022-02-12,2022-03-09,20591,22850.69,9440527,351519,2022-02-07T00:00:00
246,Display - Twitter - Feb2022,Display,Twitter,37,2022-02-12,2022-03-09,20591,22850.69,9440527,351519,2022-02-07T00:00:00
247,Display - Twitter - Feb2022,Display,Twitter,13,2022-02-12,2022-03-09,20591,22850.69,9440527,351519,2022-02-08T00:00:00
248,Search - Twitter - Nov2021,Search,Twitter,2,2021-11-18,2021-12-14,80767,57412.71,15908668,311796,2021-11-17T00:00:00
249,Search - Twitter - Nov2021,Search,Twitter,41,2021-11-18,2021-12-14,80767,57412.71,15908668,311796,2021-11-09T00:00:00
250,Search - Twitter - Nov2021,Search,Twitter,5,2021-11-18,2021-12-14,80767,57412.71,15908668,311796,2021-11-16T00:00:00
251,Email - YouTube - Jul2023,Email,YouTube,64,2023-07-08,2023-09-15,9356,8594.62,2835167,81255,2023-06-30T00:00:00
252,Display - Google - Mar2021,Display,Google,53,2021-03-30,2021-06-10,2344,1990.86,392583,11264,2021-03-29T00:00:00
253,Social Media - Facebook - Jan2023,Social Media,Facebook,1,2023-01-10,2023-01-18,16799,14756.1,4463037,199059,2022-12-29T00:00:00
254,Social Media - Facebook - Jan2023,Social Media,Facebook,26,2023-01-10,2023-01-18,16799,14756.1,4463037,199059,2023-01-04T00:00:00
255,Social Media - Facebook - Jan2023,Social Media,Facebook,27,2023-01-10,2023-01-18,16799,14756.1,4463037,199059,2023-01-07T00:00:00
256,Social Media - Facebook - Jan2023,Social Media,Facebook,33,2023-01-10,2023-01-18,16799,14756.1,4463037,199059,2023-01-04T00:00:00
257,Social Media - Facebook - Jan2023,Social Media,Facebook,24,2023-01-10,2023-01-18,16799,14756.1,4463037,199059,2023-01-07T00:00:00
258,Influencer - TikTok - Apr2022,Influencer,TikTok,13,2022-04-16,2022-05-16,11110,9631.87,1983130,137609,2022-04-07T00:00:00
259,Social Media - TikTok - Jun2020,Social Media,TikTok,1,2020-06-15,2020-08-12,9046,9695.96,1381061,43627,2020-06-11T00:00:00
260,Social Media - TikTok - Jun2020,Social Media,TikTok,48,2020-06-15,2020-08-12,9046,9695.96,1381061,43627,2020-06-07T00:00:00
261,Email - LinkedIn - Nov2024,Email,LinkedIn,12,2024-11-27,2025-01-19,6593,,709588,56401,2024-11-15T00:00:00
262,Email - LinkedIn - Nov2024,Email,LinkedIn,49,2024-11-27,2025-01-19,6593,,709588,56401,2024-11-25T00:00:00
263,Email - LinkedIn - Nov2024,Email,LinkedIn,16,2024-11-27,2025-01-19,6593,,709588,56401,2024-11-24T00:00:00
264,Email - LinkedIn - Nov2024,Email,LinkedIn,5,2024-11-27,2025-01-19,6593,,709588,56401,2024-11-22T00:00:00
265,Email - LinkedIn - Nov2024,Email,LinkedIn,26,2024-11-27,2025-01-19,6593,,709588,56401,2024-11-14T00:00:00
266,Email - TikTok - Apr2022,Email,TikTok,41,2022-04-24,2022-07-22,2858,3303.91,-845903,-1691806,2022-04-18T00:00:00
267,Email - TikTok - Apr2022,Email,TikTok,38,2022-04-24,2022-07-22,2858,3303.91,-845903,-1691806,2022-04-13T00:00:00
268,Email - YouTube - Sep2024,Email,YouTube,60,2024-09-04,2024-10-11,1439,1504.55,405044,32045,2024-08-23T00:00:00
269,Email - YouTube - Sep2024,Email,YouTube,7,2024-09-04,2024-10-11,1439,1504.55,405044,32045,2024-08-24T00:00:00
270,Email - YouTube - Sep2024,Email,YouTube,20,2024-09-04,2024-10-11,1439,1504.55,405044,32045,2024-08-21T00:00:00
271,Email - YouTube - Sep2024,Email,YouTube,18,2024-09-04,2024-10-11,1439,1504.55,405044,32045,2024-09-01T00:00:00
272,Email - YouTube - Sep2024,Email,YouTube,31,2024-09-04,2024-10-11,1439,1504.55,405044,32045,2024-08-26T00:00:00
273,Influencer - LinkedIn - Dec2024,Influencer,LinkedIn,19,2024-12-29,2025-03-25,47619,56854.52,9826851,305698,2024-12-27T00:00:00
274,Video - TikTok - Oct2020,Video,TikTok,28,2020-10-28,2021-01-01,57426,47093.73,14770242,934519,2020-10-20T00:00:00
275,Video - TikTok - Oct2020,Video,TikTok,60,2020-10-28,2021-01-01,57426,47093.73,14770242,934519,2020-10-18T00:00:00
276,Video - Twitter - Sep2021,Video,Twitter,60,2021-09-02,2021-09-25,26238,24712.45,9810568,584300,2021-08-25T00:00:00
277,Video - Twitter - Sep2021,Video,Twitter,53,2021-09-02,2021-09-25,26238,24712.45,9810568,584300,2021-08-31T00:00:00
278,Video - Twitter - Sep2021,Video,Twitter,31,2021-09-02,2021-09-25,26238,24712.45,9810568,584300,2021-08-25T00:00:00
279,Social Media - LinkedIn - Feb2021,Social Media,LinkedIn,62,2021-02-21,2021-04-19,8958,9786.72,1110979,86243,2021-02-09T00:00:00
280,Social Media - LinkedIn - Feb2021,Social Media,LinkedIn,56,2021-02-21,2021-04-19,8958,9786.72,1110979,86243,2021-02-12T00:00:00
281,Social Media - LinkedIn - Feb2021,Social Media,LinkedIn,55,2021-02-21,2021-04-19,8958,9786.72,1110979,86243,2021-02-15T00:00:00
282,Social Media - LinkedIn - Feb2021,Social Media,LinkedIn,58,2021-02-21,2021-04-19,8958,9786.72,1110979,86243,2021-02-07T00:00:00
283,Social Media - LinkedIn - Feb2021,Social Media,LinkedIn,49,2021-02-21,2021-04-19,8958,9786.72,1110979,86243,2021-02-10T00:00:00
284,Display - Instagram - Aug2022,Display,Instagram,31,2022-08-20,2022-10-20,6200,4751.51,2044603,115246,2022-08-18T00:00:00
285,Display - Instagram - Aug2022,Display,Instagram,45,2022-08-20,2022-10-20,6200,4751.51,2044603,115246,2022-08-10T00:00:00
286,Display - Instagram - Aug2022,Display,Instagram,56,2022-08-20,2022-10-20,6200,4751.51,2044603,115246,2022-08-17T00:00:00
287,Display - Instagram - Aug2022,Display,Instagram,20,2022-08-20,2022-10-20,6200,4751.51,2044603,115246,2022-08-10T00:00:00
288,Display - Instagram - Aug2022,Display,Instagram,39,2022-08-20,2022-10-20,6200,4751.51,2044603,115246,2022-08-11T00:00:00
289,Influencer - Instagram - Aug2021,Influencer,Instagram,39,2021-08-17,2021-10-13,78787,77688.25,13795868,1037617,2021-08-10T00:00:00
290,Influencer - YouTube - Jun2022,Influencer,YouTube,38,2022-06-03,2022-06-26,20813,15552.49,2358065,138773,2022-05-22T00:00:00
291,Influencer - Instagram - Jun2024,Influencer,Instagram,50,2024-06-04,2024-06-28,71033,63573.54,26264654,376626,2024-06-02T00:00:00
292,Influencer - Instagram - Jun2024,Influencer,Instagram,10,2024-06-04,2024-06-28,71033,63573.54,26264654,376626,2024-05-31T00:00:00
293,Search - LinkedIn - Apr2021,Search,LinkedIn,44,2021-04-10,2021-05-18,4611,3685.65,579636,34858,2021-03-27T00:00:00
294,Search - LinkedIn - Apr2021,Search,LinkedIn,29,2021-04-10,2021-05-18,4611,3685.65,579636,34858,2021-04-02T00:00:00
295,Search - LinkedIn - Apr2021,Search,LinkedIn,10,2021-04-10,2021-05-18,4611,3685.65,579636,34858,2021-03-31T00:00:00
296,Video - Instagram - Nov2022,Video,Instagram,58,2022-11-12,2023-02-05,36671,27947.56,4351202,140509,2022-11-05T00:00:00
297,Video - Instagram - Nov2022,Video,Instagram,12,2022-11-12,2023-02-05,36671,27947.56,4351202,140509,2022-11-05T00:00:00
298,Video - Instagram - Nov2022,Video,Instagram,24,2022-11-12,2023-02-05,36671,27947.56,4351202,140509,2022-11-04T00:00:00
299,Video - Instagram - Nov2022,Video,Instagram,62,2022-11-12,2023-02-05,36671,27947.56,4351202,140509,2022-10-30T00:00:00
300,Video - Instagram - Nov2022,Video,Instagram,41,2022-11-12,2023-02-05,36671,27947.56,4351202,140509,2022-11-06T00:00:00
301,Display - Facebook - Mar2022,Display,Facebook,41,2022-03-22,2022-04-18,19577,20195.65,6234474,314524,2022-03-09T00:00:00
302,Display - Facebook - Mar2022,Display,Facebook,61,2022-03-22,2022-04-18,19577,20195.65,6234474,314524,2022-03-09T00:00:00
303,Display - Facebook - Mar2022,Display,Facebook,1,2022-03-22,2022-04-18,19577,20195.65,6234474,314524,2022-03-16T00:00:00
304,Display - Google - Oct2024,Display,Google,28,2024-10-09,2024-11-23,23646,25039.79,7465382,471255,2024-10-02T00:00:00
305,Video - Facebook - Mar2024,Video,Facebook,29,2024-03-09,2024-05-20,20520,15149.95,3500029,62370,2024-03-07T00:00:00
306,Display - TikTok - Oct2021,Display,TikTok,39,2021-10-14,2021-12-09,9217,7966.33,1074101,55899,2021-10-11T00:00:00
307,Display - TikTok - Oct2021,Display,TikTok,1,2021-10-14,2021-12-09,9217,7966.33,1074101,55899,2021-10-08T00:00:00
308,Video - Facebook - Dec2024,Video,Facebook,10,2024-12-20,2025-03-03,95900,85471.58,18184411,778703,2024-12-11T00:00:00
309,Video - Facebook - Dec2024,Video,Facebook,41,2024-12-20,2025-03-03,95900,85471.58,18184411,778703,2024-12-15T00:00:00
310,Search - LinkedIn - Oct2021,Search,LinkedIn,57,2021-10-15,2021-12-23,73283,51664.47,7721650,184740,2021-10-11T00:00:00
311,Search - LinkedIn - Oct2021,Search,LinkedIn,16,2021-10-15,2021-12-23,73283,51664.47,7721650,184740,2021-10-10T00:00:00
312,Social Media - Facebook - Apr2021,Social Media,Facebook,1,2021-04-16,2021-05-24,27801,24019.37,4611213,331571,2021-04-09T00:00:00
313,Social Media - Facebook - Apr2021,Social Media,Facebook,52,2021-04-16,2021-05-24,27801,24019.37,4611213,331571,2021-04-06T00:00:00
314,Email - YouTube - Oct2022,Email,YouTube,1,2022-10-10,2022-11-14,8070,8096.22,3061663,33774,2022-10-05T00:00:00
315,Display - TikTok - Apr2024,Display,TikTok,1,2024-04-06,2024-05-15,3643,4221.78,1370390,58993,2024-03-24T00:00:00
316,Display - TikTok - Apr2024,Display,TikTok,19,2024-04-06,2024-05-15,3643,4221.78,1370390,58993,2024-04-03T00:00:00
317,Email - Google - Apr2022,Email,Google,33,2022-04-21,2022-06-01,402,282.01,135221,6208,2022-04-17T00:00:00
318,Email - Google - Apr2022,Email,Google,32,2022-04-21,2022-06-01,402,282.01,135221,6208,2022-04-16T00:00:00
319,Email - Google - Apr2022,Email,Google,52,2022-04-21,2022-06-01,402,282.01,135221,6208,2022-04-09T00:00:00
320,Email - Google - Apr2022,Email,Google,22,2022-04-21,2022-06-01,402,282.01,135221,6208,2022-04-09T00:00:00
321,Social Media - Facebook - Jan2021,Social Media,Facebook,5,2021-01-17,2021-02-18,28027,24105.73,11114874,114658,2021-01-15T00:00:00
322,Social Media - Facebook - Jan2021,Social Media,Facebook,36,2021-01-17,2021-02-18,28027,24105.73,11114874,114658,2021-01-07T00:00:00
323,Search - Twitter - Jul2022,Search,Twitter,11,2022-07-27,2022-10-02,67403,75689.97,7944979,418045,2022-07-14T00:00:00
324,Search - Twitter - Jul2022,Search,Twitter,60,2022-07-27,2022-10-02,67403,75689.97,7944979,418045,2022-07-19T00:00:00
325,Search - Twitter - Jul2022,Search,Twitter,39,2022-07-27,2022-10-02,67403,75689.97,7944979,418045,2022-07-25T00:00:00
326,Search - Twitter - Jul2022,Search,Twitter,51,2022-07-27,2022-10-02,67403,75689.97,7944979,418045,2022-07-23T00:00:00
327,Search - Twitter - Jul2022,Search,Twitter,15,2022-07-27,2022-10-02,67403,75689.97,7944979,418045,2022-07-18T00:00:00
328,Display - Twitter - Oct2020,Display,Twitter,5,2020-10-15,2020-12-04,17016,13305.69,2301587,153149,2020-10-10T00:00:00
329,Display - Twitter - Oct2020,Display,Twitter,45,2020-10-15,2020-12-04,17016,13305.69,2301587,153149,2020-10-11T00:00:00
330,Search - Google - Sep2021,Search,Google,33,2021-09-18,2021-12-07,13447,12602.15,3212721,192352,2021-09-12T00:00:00
331,Search - Google - Sep2021,Search,Google,18,2021-09-18,2021-12-07,13447,12602.15,3212721,192352,2021-09-10T00:00:00
332,Email - Instagram - Apr2023,Email,Instagram,34,2023-04-12,2023-06-16,9297,9031.1,3574731,199619,2023-04-09T00:00:00
333,Display - Facebook - Sep2020,Display,Facebook,15,2020-09-11,2020-10-01,23047,23550.18,11765409,772831,2020-09-07T00:00:00
334,Influencer - Instagram - Feb2020,Influencer,Instagram,20,2020-02-11,2020-03-29,37675,34055.13,4581002,70124,2020-02-08T00:00:00
335,Influencer - Instagram - Jul2024,Influencer,Instagram,6,2024-07-10,2024-09-15,31984,25288.6,6563776,469349,2024-07-06T00:00:00
336,Influencer - Instagram - Jul2024,Influencer,Instagram,46,2024-07-10,2024-09-15,31984,25288.6,6563776,469349,2024-07-01T00:00:00
337,Video - Google - Dec2021,Video,Google,62,2021-12-14,2022-03-14,86399,96068.92,16941569,296546,2021-12-04T00:00:00
338,Video - Google - Dec2021,Video,Google,21,2021-12-14,2022-03-14,86399,96068.92,16941569,296546,2021-12-04T00:00:00
339,Social Media - Instagram - Jan2023,Social Media,Instagram,22,2023-01-27,2023-02-22,34041,34508.71,5039753,125364,2023-01-19T00:00:00
340,Search - YouTube - Apr2023,Search,YouTube,63,2023-04-28,2023-06-16,97961,112936.42,27353805,387024,2023-04-14T00:00:00
341,Search - YouTube - Apr2023,Search,YouTube,22,2023-04-28,2023-06-16,97961,112936.42,27353805,387024,2023-04-26T00:00:00
342,Search - YouTube - Apr2023,Search,YouTube,56,2023-04-28,2023-06-16,97961,112936.42,27353805,387024,2023-04-16T00:00:00
343,Search - YouTube - Apr2023,Search,YouTube,8,2023-04-28,2023-06-16,97961,112936.42,27353805,387024,2023-04-20T00:00:00
344,Search - Google - Apr2021,Search,Google,36,2021-04-07,2021-07-06,81721,65965.97,19116154,1154596,2021-03-29T00:00:00
345,Search - Google - Apr2021,Search,Google,21,2021-04-07,2021-07-06,81721,65965.97,19116154,1154596,2021-03-28T00:00:00
346,Search - Google - Apr2021,Search,Google,24,2021-04-07,2021-07-06,81721,65965.97,19116154,1154596,2021-04-04T00:00:00
347,Search - Google - Apr2021,Search,Google,32,2021-04-07,2021-07-06,81721,65965.97,19116154,1154596,2021-04-04T00:00:00
348,Social Media - Google - May2021,Social Media,Google,24,2021-05-18,2021-06-14,7126,6275.77,910579,36441,2021-05-07T00:00:00
349,Social Media - Google - May2021,Social Media,Google,36,2021-05-18,2021-06-14,7126,6275.77,910579,36441,2021-05-10T00:00:00
350,Social Media - Google - May2021,Social Media,Google,25,2021-05-18,2021-06-14,7126,6275.77,910579,36441,2021-05-05T00:00:00
351,Social Media - Google - May2021,Social Media,Google,20,2021-05-18,2021-06-14,7126,6275.77,910579,36441,2021-05-11T00:00:00
352,Social Media - Google - May2021,Social Media,Google,45,2021-05-18,2021-06-14,7126,6275.77,910579,36441,2021-05-05T00:00:00
353,Search - Instagram - Jan2022,Search,Instagram,48,2022-01-24,2022-03-22,7657,6281.21,1422416,65411,2022-01-22T00:00:00
354,Search - Instagram - Jan2022,Search,Instagram,34,2022-01-24,2022-03-22,7657,6281.21,1422416,65411,2022-01-22T00:00:00
355,Search - Instagram - Jan2022,Search,Instagram,6,2022-01-24,2022-03-22,7657,6281.21,1422416,65411,2022-01-23T00:00:00
356,Search - Instagram - Jan2022,Search,Instagram,50,2022-01-24,2022-03-22,7657,6281.21,1422416,65411,2022-01-23T00:00:00
357,Search - Instagram - Jan2022,Search,Instagram,59,2022-01-24,2022-03-22,7657,6281.21,1422416,65411,2022-01-11T00:00:00
358,Search - LinkedIn - Aug2023,Search,LinkedIn,25,2023-08-27,2023-10-21,63541,56033.02,27821092,1868260,2023-08-22T00:00:00
359,Search - LinkedIn - Aug2023,Search,LinkedIn,59,2023-08-27,2023-10-21,63541,56033.02,27821092,1868260,2023-08-15T00:00:00
360,Search - LinkedIn - Aug2023,Search,LinkedIn,14,2023-08-27,2023-10-21,63541,56033.02,27821092,1868260,2023-08-14T00:00:00
361,Influencer - Instagram - Sep2023,Influencer,Instagram,53,2023-09-08,2023-10-14,74381,74461.9,9687566,473306,2023-08-26T00:00:00
362,Influencer - Instagram - Sep2023,Influencer,Instagram,9,2023-09-08,2023-10-14,74381,74461.9,9687566,473306,2023-08-29T00:00:00
363,Influencer - Instagram - Sep2023,Influencer,Instagram,20,2023-09-08,2023-10-14,74381,74461.9,9687566,473306,2023-08-29T00:00:00
364,Email - Google - Dec2021,Email,Google,47,2021-12-09,2021-12-25,3705,3951.85,300849,20216,2021-11-28T00:00:00
