event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
367,2020-07-03T06:46:12,,session_30378,product_detail,3,778,tablet,Firefox,1392
368,2020-07-18T10:52:40,,session_78763,home,,,tablet,Firefox,356
369,2020-11-11T16:52:13,,session_82493,category,,,tablet,Edge,1716
370,2023-07-18T20:23:44,,session_20344,category,,,tablet,Edge,326
371,2021-01-04T11:03:20,,session_41926,search,,,tablet,Chrome,177
372,2022-11-25T20:27:53,1836,session_24196,checkout,,,tablet,Chrome,980
373,2024-04-02T08:09:03,,session_42846,cart,,,tablet,Firefox,785
374,2021-05-09T21:59:07,1158,session_81471,search,,,mobile,Firefox,1290
375,2024-06-15T17:47:54,,session_44080,category,,,mobile,Firefox,854
376,2024-10-27T10:08:26,1886,session_2352,search,,,mobile,Firefox,730
377,2023-05-05T21:32:57,574,session_10784,category,,,desktop,Firefox,1606
378,2022-11-13T17:28:37,,session_14645,cart,,,desktop,Firefox,1281
379,2024-03-07T13:54:44,3711,session_56525,checkout,,,tablet,Edge,1481
380,2024-05-08T00:26:03,,session_99536,cart,,,desktop,Edge,1311
381,2021-07-28T11:23:58,,session_46160,category,,,desktop,Chrome,752
382,2023-11-12T17:56:18,2762,session_95941,product_detail,46,,tablet,Samsung Internet,1525
383,2021-10-15T09:22:57,,session_81178,account,,,tablet,Edge,614
384,2020-10-22T10:58:36,,session_56296,category,,,desktop,Chrome,-1394
385,2022-01-18T02:35:35,1134,session_42465,home,,,desktop,Samsung Internet,177
386,2020-12-05T12:58:12,,session_86144,search,,,desktop,Safari,1578
387,2020-12-20T17:53:40,,session_49922,category,,,desktop,Edge,765
388,2024-12-19T22:05:38,,session_50433,search,,,tablet,Firefox,1648
389,2024-06-12T21:24:28,1212,session_8057,home,,,desktop,Firefox,1565
390,2023-11-01T13:12:13,3339,session_85817,account,,,desktop,Safari,305
391,2020-05-24T08:32:57,,session_67995,search,,,mobile,Edge,1019
392,2024-11-17T07:09:42,4061,session_35434,home,,,mobile,Firefox,436
393,2024-11-13T15:34:55,2014,session_91131,cart,,,tablet,Samsung Internet,1380
394,2022-06-05T16:43:25,,session_70153,search,,,desktop,Firefox,1286
395,2023-08-22T05:41:24,,session_50014,category,,,desktop,Firefox,1561
396,2024-09-09T23:02:25,4715,session_36633,account,,,tablet,Chrome,1427
397,2021-08-29T03:10:28,,session_84570,search,,,tablet,Safari,492
398,2024-06-04T02:36:15,4299,session_27744,product_detail,19,,,,961
399,2021-12-09T02:50:45,,session_48405,product_detail,19,1184,desktop,Chrome,1251
400,2021-04-06T18:39:37,,session_46323,product_detail,34,752,mobile,Samsung Internet,1458
401,2021-03-27T02:13:45,3683,session_16893,account,,,mobile,Samsung Internet,596
402,2024-01-21T16:21:25,,session_18320,product_detail,63,,desktop,Safari,-415
403,2024-01-02T12:43:51,619,session_70411,product_detail,37,,tablet,Firefox,1718
404,2022-04-04T07:14:50,,session_5375,search,,,desktop,Safari,1234
405,2024-02-21T03:48:35,,session_58452,checkout,,,tablet,Edge,1109
406,2030-01-01T00:00:00,,session_29669,checkout,,,tablet,Chrome,219
407,2024-12-14T08:41:42,,session_87223,home,,,mobile,Edge,1061
408,2022-05-22T20:04:59,,session_47969,cart,,,mobile,Edge,956
409,2021-09-06T15:59:02,,session_15859,account,,,mobile,Safari,342
410,2024-09-24T14:12:29,2041,session_23571,cart,,,desktop,Chrome,521
411,2022-07-15T22:10:21,4749,session_63280,search,,,mobile,Edge,1272
412,2030-01-01T00:00:00,,session_40148,home,,,tablet,Safari,1709
413,2023-08-20T13:41:16,,session_49799,account,,,mobile,Safari,426
414,2024-07-21T12:07:22,,session_63865,checkout,,,desktop,Chrome,503
415,2024-03-27T19:28:12,,session_38870,product_detail,36,,mobile,Firefox,1469
416,2021-04-06T15:26:47,,session_69643,checkout,,,tablet,Firefox,878
417,2021-05-17T18:20:50,,session_67222,checkout,,,mobile,Samsung Internet,1299
418,2023-12-13T10:33:21,4764,session_14906,product_detail,6,129,tablet,Firefox,716
419,2024-11-10T15:33:12,3876,session_9364,product_detail,24,,desktop,Edge,916
420,2022-09-13T23:46:27,,session_94718,account,,,desktop,Edge,912
421,2021-02-19T23:47:03,,session_39778,cart,,,mobile,Samsung Internet,1641
422,2024-04-09T23:48:30,984,session_41306,checkout,,,mobile,Samsung Internet,927
423,2022-04-22T01:16:19,,session_51116,search,,,mobile,Samsung Internet,463
424,2020-06-06T01:50:22,,session_43348,product_detail,41,,mobile,Chrome,1527
425,2023-10-09T10:18:01,,session_74121,product_detail,10,,tablet,Safari,354
426,2022-05-04T11:58:06,,session_446,product_detail,12,,desktop,Chrome,172
427,2024-08-24T08:42:20,392,session_12150,category,,,tablet,Safari,530
428,2021-06-04T20:27:20,498,session_45709,checkout,,,mobile,Chrome,478
429,2023-10-11T15:08:04,,session_49557,home,,,tablet,Chrome,840
430,2022-12-31T08:02:11,582,session_83161,checkout,,,tablet,Chrome,869
431,2020-12-22T23:33:42,,session_77882,product_detail,51,,mobile,Safari,1397
432,2024-03-08T02:45:44,,session_89280,cart,,,mobile,Chrome,1095
433,2023-01-30T22:42:26,841,session_39105,search,,,tablet,Firefox,1419
434,2024-02-02T01:35:54,4038,session_29224,home,,,,,895
435,2021-03-01T23:12:59,,session_25644,account,,,desktop,Chrome,265
436,2030-01-01T00:00:00,,session_80435,cart,,,mobile,Chrome,595
437,2023-11-03T23:06:53,,session_8060,product_detail,27,,desktop,Chrome,187
438,2022-12-19T17:07:17,2777,session_83425,product_detail,51,748,desktop,Samsung Internet,1623
439,2021-01-18T20:52:11,,session_87070,account,,,tablet,Firefox,1546
440,2023-09-25T22:25:37,,session_4547,cart,,,desktop,Chrome,1202
441,2023-01-31T20:20:55,2583,session_42862,checkout,,,desktop,Firefox,1552
442,2020-09-21T04:46:02,,session_44997,product_detail,60,,mobile,Chrome,1760
443,2020-04-10T18:33:10,,session_14807,cart,,,desktop,Chrome,1157
444,2022-04-24T18:40:09,,session_61644,checkout,,,tablet,Safari,1747
445,2023-12-20T04:22:48,4278,session_62024,checkout,,,tablet,Safari,319
446,2021-01-16T11:07:42,,session_78170,category,,,mobile,Edge,152
447,2024-11-20T10:38:44,1745,session_69384,category,,,desktop,Samsung Internet,827
448,2024-06-01T06:42:21,,session_37059,cart,,,tablet,Chrome,1268
449,2030-01-01T00:00:00,,session_42210,checkout,,,desktop,Firefox,1753
450,2021-08-31T06:24:01,811,session_53022,account,,,mobile,Safari,258
451,2030-01-01T00:00:00,,session_56991,account,,,desktop,Safari,504
452,2020-08-07T18:57:35,,session_23958,account,,,tablet,Edge,169
453,2022-12-03T18:46:08,,session_93617,category,,,desktop,Samsung Internet,652
454,2023-01-21T23:57:48,,session_79878,search,,,mobile,Chrome,1540
455,2024-10-09T09:24:36,3965,session_40681,home,,,mobile,Samsung Internet,683
456,2024-06-24T03:07:32,,session_55799,category,,,desktop,Samsung Internet,355
457,2022-01-03T16:02:39,1675,session_93739,search,,,desktop,Safari,534
458,2020-12-17T23:35:51,,session_65341,product_detail,29,,desktop,Samsung Internet,1617
459,2022-10-05T02:43:32,,session_1776,category,,,mobile,Safari,1800
460,2024-12-03T14:33:29,857,session_1300,checkout,,,tablet,Safari,983
461,2023-03-01T21:20:44,,session_73459,search,,,tablet,Chrome,1617
462,2021-04-03T15:48:17,,session_77420,category,,,mobile,Samsung Internet,1763
463,2020-11-05T08:55:18,,session_47050,home,,,mobile,Chrome,1490
464,2021-02-28T08:30:05,3048,session_35702,account,,,desktop,Edge,1510
465,2022-12-24T19:45:06,,session_75461,search,,,mobile,Safari,1573
466,2021-07-25T22:28:12,,session_31690,search,,,tablet,Samsung Internet,843
467,2021-05-26T12:46:16,3099,session_77762,product_detail,51,,desktop,Chrome,857
468,2022-01-14T01:56:18,,session_56212,category,,,mobile,Firefox,1624
469,2020-01-15T09:55:09,,session_21740,product_detail,63,,mobile,Safari,1733
470,2024-01-25T13:51:52,,session_94927,home,,,desktop,Safari,757
471,2021-06-28T19:42:10,,session_75771,home,,,desktop,Firefox,1745
472,2023-06-24T10:55:54,1514,session_24851,category,,,tablet,Chrome,686
473,2020-10-29T11:43:03,,session_96012,cart,,,mobile,Chrome,1742
474,2022-02-23T04:44:19,2485,session_21039,search,,,mobile,Samsung Internet,515
475,2024-11-11T17:45:08,968,session_14826,home,,,mobile,Firefox,495
476,2024-03-09T10:09:05,,session_11961,product_detail,4,,tablet,Edge,536
477,2024-10-18T13:45:59,4150,session_2542,cart,,,mobile,Samsung Internet,966
478,2023-04-16T08:12:00,,session_5621,search,,,,,924
479,2022-07-05T03:14:13,4430,session_52742,checkout,,,mobile,Chrome,619
480,2022-02-03T05:27:34,,session_46332,checkout,,,desktop,Chrome,1507
481,2024-04-28T04:54:05,300,session_44469,home,,,desktop,Samsung Internet,1349
482,2022-10-27T07:07:50,,session_15345,product_detail,11,,mobile,Firefox,350
483,2024-09-19T05:10:39,,session_29329,category,,,desktop,Safari,1570
484,2024-11-29T07:49:20,2050,session_5974,product_detail,62,370,desktop,Chrome,1593
485,2021-08-29T04:57:04,1076,session_61215,home,,,mobile,Safari,1304
486,2023-05-06T16:42:34,,session_89542,product_detail,23,,desktop,Firefox,91
487,2021-02-17T12:36:21,2771,session_92228,checkout,,,tablet,Chrome,815
488,2021-07-08T19:37:17,,session_6405,product_detail,1,,mobile,Firefox,406
489,2020-12-09T22:25:28,872,session_1270,cart,,,desktop,Safari,536
490,2021-10-02T15:15:38,2960,session_66160,cart,,,mobile,Chrome,998
491,2020-10-18T23:01:34,,session_68856,cart,,,desktop,Edge,363
492,2024-04-24T23:41:48,4046,session_99668,category,,,mobile,Edge,1279
493,2020-06-25T23:44:03,,session_54623,checkout,,,tablet,Edge,1570
494,2021-09-07T17:09:48,,session_60419,home,,,mobile,Safari,1520
495,2021-11-28T01:28:08,,session_48820,home,,,mobile,Edge,985
496,2023-05-09T07:27:43,1535,session_7266,product_detail,54,170,desktop,Edge,376
497,2022-06-04T01:51:58,4851,session_27836,checkout,,,mobile,Safari,71
498,2022-02-12T23:43:33,,session_3289,product_detail,16,,tablet,Safari,570
499,2020-04-24T06:00:24,,session_41308,home,,,tablet,Samsung Internet,488
500,2020-08-30T18:27:06,3396,session_90868,account,,,desktop,Firefox,1628
501,2024-08-10T13:51:28,1192,session_76422,search,,,desktop,Safari,598
502,2021-06-11T08:44:08,,session_96634,category,,,desktop,Samsung Internet,1029
503,2021-03-19T09:09:23,,session_15266,product_detail,5,,desktop,Safari,1689
504,2022-08-23T00:00:51,4818,session_18548,checkout,,,tablet,Edge,271
505,2024-06-06T14:47:00,3941,session_71090,category,,,tablet,Edge,1058
506,2021-09-06T16:22:13,,session_36259,cart,,,mobile,Edge,658
507,2024-07-10T18:34:38,,session_26863,product_detail,57,,tablet,Samsung Internet,225
508,2021-07-11T21:03:34,,session_18238,cart,,,mobile,Firefox,444
509,2022-01-06T02:54:17,,session_56611,home,,,mobile,Samsung Internet,734
510,2024-09-15T21:44:04,,session_51378,category,,,tablet,Edge,500
511,2021-11-15T03:42:51,,session_61703,checkout,,,desktop,Edge,943
512,2024-10-02T09:39:26,2595,session_46493,checkout,,,mobile,Edge,-988
513,2021-02-12T18:32:38,,session_94057,cart,,,mobile,Chrome,1364
514,2020-04-17T15:48:39,,session_66534,search,,,tablet,Edge,388
515,2021-12-22T01:08:07,,session_94026,checkout,,,tablet,Samsung Internet,1091
516,2021-06-30T00:37:15,,session_86383,search,,,tablet,Safari,484
517,2022-07-07T00:54:39,,session_51903,account,,,desktop,Samsung Internet,1438
518,2021-04-14T19:32:35,,session_14853,checkout,,,tablet,Edge,1426
519,2020-03-27T19:18:30,,session_87288,checkout,,,tablet,Edge,600
520,2021-09-27T14:17:53,1398,session_92151,category,,,,,686
521,2022-06-15T21:14:36,59,session_29019,account,,,desktop,Safari,410
522,2020-11-23T11:01:46,,session_51517,category,,,tablet,Samsung Internet,1227
523,2023-01-20T15:45:44,,session_10635,account,,,tablet,Edge,1762
524,2022-05-13T02:39:10,,session_7867,account,,,mobile,Edge,1552
525,2020-01-18T09:11:24,,session_83336,cart,,,tablet,Firefox,344
526,2020-03-03T03:04:13,,session_32010,product_detail,15,1347,mobile,Chrome,315
527,2021-01-06T04:13:10,,session_68197,cart,,,mobile,Firefox,1777
528,2023-04-04T10:43:07,,session_86765,account,,,desktop,Edge,1249
529,2023-12-16T07:31:57,1227,session_1475,home,,,mobile,Edge,1009
530,2020-12-13T10:08:22,,session_73775,home,,,mobile,Firefox,172
531,2022-09-21T00:08:10,,session_84852,product_detail,40,,mobile,Samsung Internet,1618
532,2023-06-25T14:59:53,,session_24640,product_detail,61,,desktop,Edge,-1494
533,2023-11-01T02:43:28,4324,session_65713,category,,,desktop,Chrome,1609
534,2022-02-18T08:56:46,,session_13168,account,,,mobile,Chrome,96
535,2022-07-07T21:51:40,,session_9805,cart,,,tablet,Firefox,1669
536,2021-06-07T03:52:08,,session_55484,home,,,tablet,Safari,262
537,2030-01-01T00:00:00,,session_54904,search,,,desktop,Firefox,1084
538,2024-08-15T17:33:34,2485,session_93012,product_detail,15,,tablet,Edge,104
539,2020-06-19T18:33:24,,session_13969,cart,,,tablet,Safari,1552
540,2020-08-24T10:18:05,,session_89345,home,,,desktop,Edge,1003
541,2023-11-28T05:16:55,4491,session_25237,home,,,tablet,Chrome,1076
542,2022-10-26T19:47:05,1349,session_34080,cart,,,mobile,Chrome,638
543,2023-12-16T20:37:16,,session_66872,product_detail,13,730,mobile,Safari,1268
544,2021-12-23T22:19:18,,session_47216,product_detail,8,,desktop,Chrome,1050
545,2023-05-01T23:18:17,,session_16775,search,,,mobile,Firefox,1348
546,2024-07-12T17:53:02,4173,session_16932,checkout,,,mobile,Chrome,1237
547,2024-06-29T15:14:29,2117,session_99710,category,,,mobile,Samsung Internet,160
548,2024-07-07T21:28:06,496,session_21197,checkout,,,mobile,Chrome,1756
549,2021-06-07T03:16:00,,session_79365,category,,,tablet,Edge,554
550,2021-01-19T14:08:12,,session_28987,checkout,,,mobile,Safari,1119
551,2023-05-16T10:45:27,,session_14512,account,,,desktop,Chrome,106
552,2023-10-17T19:14:02,,session_410,home,,,mobile,Chrome,1505
553,2022-11-14T10:19:41,,session_18661,category,,,tablet,Samsung Internet,1528
554,2020-08-12T00:08:36,,session_37134,cart,,,desktop,Safari,1268
555,2021-01-04T23:02:45,,session_59182,category,,,mobile,Firefox,750
556,2022-01-04T06:36:44,1323,session_21468,cart,,,tablet,Samsung Internet,1388
557,2020-01-02T08:33:22,,session_51167,product_detail,10,,desktop,Chrome,1109
558,2024-07-06T22:23:12,,session_55506,product_detail,60,,mobile,Edge,1323
559,2024-08-29T01:50:45,1574,session_28142,home,,,tablet,Samsung Internet,1104
560,2024-03-27T10:33:29,,session_9483,category,,,mobile,Firefox,1331
561,2024-10-20T16:03:59,3433,session_44257,home,,,desktop,Firefox,1465
562,2030-01-01T00:00:00,,session_3920,category,,,desktop,Firefox,317
563,2023-06-23T01:47:50,,session_22548,home,,,desktop,Samsung Internet,1656
564,2021-11-06T20:23:55,,session_70806,checkout,,,tablet,Edge,515
565,2022-05-05T03:09:59,,session_69779,checkout,,,mobile,Safari,190
566,2024-11-25T11:04:49,3971,session_73014,home,,,tablet,Firefox,1267
567,2022-09-27T07:49:29,3512,session_5304,checkout,,,tablet,Firefox,328
568,2021-08-10T18:24:01,3395,session_42450,account,,,mobile,Samsung Internet,190
569,2021-12-25T10:02:05,,session_37589,search,,,,,1384
570,2023-11-24T02:20:28,,session_24305,account,,,mobile,Chrome,742
571,2020-12-07T02:45:42,,session_99156,checkout,,,mobile,Chrome,659
572,2021-05-04T13:10:01,2634,session_17117,category,,,mobile,Samsung Internet,590
573,2022-01-07T04:20:20,1997,session_26643,cart,,,desktop,Samsung Internet,299
574,2020-08-17T13:18:53,,session_81287,account,,,mobile,Safari,1104
575,2022-07-21T06:46:14,,session_50969,home,,,tablet,Safari,884
576,2023-06-04T20:06:26,2454,session_22407,search,,,tablet,Samsung Internet,838
577,2020-05-31T19:30:33,,session_44909,account,,,desktop,Samsung Internet,1540
578,2023-03-11T02:40:30,,session_67715,checkout,,,desktop,Firefox,1193
579,2024-11-27T05:08:16,2136,session_19573,product_detail,32,,desktop,Samsung Internet,634
580,2022-04-25T14:07:10,,session_35417,account,,,mobile,Edge,828
581,2023-12-02T07:55:32,3393,session_22542,checkout,,,desktop,Firefox,1269
582,2022-04-26T13:56:59,,session_31455,account,,,mobile,Edge,582
583,2022-10-10T12:21:33,,session_47411,product_detail,39,288,tablet,Edge,1473
584,2020-11-25T11:50:28,,session_62195,cart,,,tablet,Edge,1276
585,2021-04-25T18:33:59,,session_87625,category,,,mobile,Firefox,1220
586,2021-04-09T20:40:43,,session_8863,checkout,,,desktop,Chrome,328
587,2024-11-01T18:22:44,359,session_1450,cart,,,tablet,Chrome,343
588,2021-12-23T02:28:26,4216,session_85698,search,,,tablet,Chrome,891
589,2021-12-11T16:48:23,4066,session_83525,search,,,tablet,Firefox,364
590,2020-08-17T04:53:44,,session_89651,product_detail,44,,tablet,Samsung Internet,1197
591,2020-10-02T11:49:54,,session_93057,search,,,tablet,Firefox,892
592,2022-01-09T05:26:38,,session_59892,search,,,desktop,Samsung Internet,801
593,2022-04-17T14:41:22,4079,session_8325,checkout,,,tablet,Edge,1193
594,2020-03-02T03:15:00,,session_29845,category,,,mobile,Chrome,749
595,2024-08-28T07:04:20,,session_99930,product_detail,56,,desktop,Samsung Internet,1445
596,2024-03-13T08:53:59,,session_10661,home,,,tablet,Firefox,1748
597,2021-05-27T02:13:33,,session_7040,checkout,,,mobile,Safari,1615
598,2021-07-11T13:26:10,,session_7623,category,,,tablet,Firefox,528
599,2023-10-13T03:16:30,,session_4032,cart,,,tablet,Chrome,1048
600,2022-08-09T21:35:47,,session_99884,cart,,,mobile,Edge,90
601,2022-08-11T06:30:31,,session_99184,home,,,mobile,Edge,-580
602,2023-06-19T16:54:50,,session_46923,account,,,,,331
603,2030-01-01T00:00:00,,session_3047,cart,,,tablet,Firefox,1497
604,2021-01-06T15:59:44,,session_71814,search,,,desktop,Chrome,511
605,2024-05-04T05:37:22,,session_25937,search,,,mobile,Firefox,1668
606,2020-06-11T21:44:13,,session_63695,search,,,tablet,Safari,956
607,2023-06-16T22:02:11,307,session_37177,product_detail,8,343,tablet,Samsung Internet,485
608,2030-01-01T00:00:00,,session_25787,account,,,mobile,Samsung Internet,690
609,2021-04-30T02:18:17,,session_69445,home,,,mobile,Edge,867
610,2022-03-04T07:00:46,,session_54299,home,,,desktop,Chrome,249
611,2020-05-18T11:02:39,,session_53550,home,,,tablet,Edge,1294
612,2024-08-20T14:03:32,270,session_69686,cart,,,tablet,Chrome,728
613,2024-03-16T02:34:12,180,session_9158,checkout,,,desktop,Samsung Internet,707
614,2021-11-23T06:14:00,,session_99430,category,,,desktop,Chrome,508
615,2024-10-21T08:29:07,2896,session_94782,checkout,,,mobile,Safari,1072
616,2021-04-21T10:28:08,,session_34248,product_detail,19,,desktop,Safari,831
617,2022-09-16T17:07:22,2232,session_59094,search,,,mobile,Edge,1245
618,2024-12-19T15:30:20,,session_5236,checkout,,,mobile,Firefox,988
619,2020-11-17T18:28:44,,session_23290,account,,,desktop,Edge,1670
620,2021-03-26T00:39:06,,session_22092,category,,,desktop,Safari,953
621,2024-04-06T16:13:50,,session_33084,product_detail,6,,tablet,Safari,1156
622,2021-06-01T09:20:27,,session_63848,checkout,,,tablet,Firefox,1164
623,2021-07-16T04:07:50,1704,session_12560,account,,,tablet,Edge,1185
624,2022-01-03T17:24:53,,session_1343,checkout,,,mobile,Edge,1246
625,2024-05-30T22:03:21,1921,session_71352,account,,,,,1097
626,2023-10-31T04:09:27,4707,session_13490,product_detail,55,,desktop,Firefox,1094
